Sports Direct _1128299,17-02-2021,"Southeast,Virginia,Richmond",Men's Athletic Footwear,$33.00 ,117,52%,Online
Sports Direct _1128299,17-02-2021,"Southeast,Virginia,Richmond",Women's Street Footwear,$23.00 ,150,43%,Online
Sports Direct _1128299,17-02-2021,"Midwest,Michigan,Detroit",Women's Athletic Footwear,$28.00 ,109,49%,Online
Sports Direct _1128299,17-02-2021,"Midwest,Michigan,Detroit",Men's Apparel,$41.00 ,126,55%,Online
Sports Direct _1128299,17-02-2021,"Midwest,Michigan,Detroit",Women's Apparel,$33.00 ,138,67%,Online
Sports Direct _1128299,15-03-2021,"Midwest,Michigan,Detroit",Men's Street Footwear,$34.00 ,216,61%,Online
Sports Direct _1128299,15-03-2021,"Midwest,Michigan,Detroit",Men's Athletic Footwear,$32.00 ,126,54%,Online
Sports Direct _1128299,15-03-2021,"Midwest,Michigan,Detroit",Women's Street Footwear,$25.00 ,124,40%,Online
Sports Direct _1128299,15-03-2021,"Midwest,Michigan,Detroit",Women's Athletic Footwear,$29.00 ,91,48%,Online
Sports Direct _1128299,15-03-2021,"Midwest,Michigan,Detroit",Men's Apparel,$43.00 ,94,52%,Online
Sports Direct _1128299,15-03-2021,"Midwest,Michigan,Detroit",Women's Apparel,$33.00 ,143,69%,Online
Sports Direct _1128299,16-04-2021,"Midwest,Michigan,Detroit",Men's Street Footwear,$32.00 ,181,60%,Online
Sports Direct _1128299,16-04-2021,"Midwest,Michigan,Detroit",Men's Athletic Footwear,$38.00 ,111,53%,Online
Sports Direct _1128299,16-04-2021,"Midwest,Michigan,Detroit",Women's Street Footwear,$27.00 ,135,42%,Online
Sports Direct _1128299,16-04-2021,"Midwest,Michigan,Detroit",Women's Athletic Footwear,$32.00 ,109,46%,Online
Sports Direct _1128299,16-04-2021,"Midwest,Michigan,Detroit",Men's Apparel,$45.00 ,120,50%,Online
Sports Direct _1128299,16-04-2021,"Midwest,Michigan,Detroit",Women's Apparel,$37.00 ,152,69%,Online
Sports Direct _1128299,15-05-2021,"Midwest,Michigan,Detroit",Men's Street Footwear,$48.00 ,207,61%,Online
Sports Direct _1128299,15-05-2021,"Midwest,Michigan,Detroit",Men's Athletic Footwear,$47.00 ,150,55%,Online
Sports Direct _1128299,15-05-2021,"Midwest,Michigan,Detroit",Women's Street Footwear,$44.00 ,133,40%,Online
Sports Direct _1128299,15-05-2021,"Midwest,Michigan,Detroit",Women's Athletic Footwear,$42.00 ,126,50%,Online
Sports Direct _1128299,15-05-2021,"Midwest,Michigan,Detroit",Men's Apparel,$52.00 ,124,53%,Online
Sports Direct _1128299,15-05-2021,"Midwest,Michigan,Detroit",Women's Apparel,$55.00 ,150,70%,Online
Sports Direct _1128299,17-06-2021,"Midwest,Michigan,Detroit",Men's Street Footwear,$52.00 ,206,62%,Online
Sports Direct _1128299,17-06-2021,"Midwest,Michigan,Detroit",Men's Athletic Footwear,$46.00 ,167,54%,Online
Sports Direct _1128299,17-06-2021,"Midwest,Michigan,Detroit",Women's Street Footwear,$41.00 ,138,44%,Online
Sports Direct _1128299,17-06-2021,"Midwest,Michigan,Detroit",Women's Athletic Footwear,$43.00 ,158,48%,Online
Sports Direct _1128299,17-06-2021,"Midwest,Michigan,Detroit",Men's Apparel,$57.00 ,152,55%,Online
Sports Direct _1128299,17-06-2021,"Midwest,Michigan,Detroit",Women's Apparel,$60.00 ,169,65%,Online
Sports Direct _1128299,15-07-2021,"Midwest,Michigan,Detroit",Men's Street Footwear,$57.00 ,225,60%,Online
Sports Direct _1128299,15-07-2021,"Midwest,Michigan,Detroit",Men's Athletic Footwear,$53.00 ,189,51%,Online
Sports Direct _1128299,15-07-2021,"Midwest,Michigan,Detroit",Women's Street Footwear,$46.00 ,173,45%,Online
Sports Direct _1128299,15-07-2021,"Midwest,Michigan,Detroit",Women's Athletic Footwear,$47.00 ,158,45%,Online
Sports Direct _1128299,15-07-2021,"Midwest,Michigan,Detroit",Men's Apparel,$54.00 ,143,51%,Online
Sports Direct _1128299,15-07-2021,"Midwest,Michigan,Detroit",Women's Apparel,$62.00 ,210,69%,Online
Sports Direct _1128299,16-08-2021,"Midwest,Michigan,Detroit",Men's Street Footwear,$55.00 ,263,64%,Online
Sports Direct _1128299,16-08-2021,"Midwest,Michigan,Detroit",Men's Athletic Footwear,$50.00 ,195,50%,Online
Sports Direct _1128299,16-08-2021,"Midwest,Michigan,Detroit",Women's Street Footwear,$42.00 ,144,42%,Online
Sports Direct _1128299,16-08-2021,"Midwest,Michigan,Detroit",Women's Athletic Footwear,$34.00 ,142,45%,Online
Sports Direct _1128299,16-08-2021,"Midwest,Michigan,Detroit",Men's Apparel,$42.00 ,135,53%,Online
Sports Direct _1128299,16-08-2021,"Midwest,Michigan,Detroit",Women's Apparel,$45.00 ,176,68%,Online
Sports Direct _1128299,15-09-2021,"Midwest,Michigan,Detroit",Men's Street Footwear,$42.00 ,232,63%,Online
Sports Direct _1128299,15-09-2021,"Midwest,Michigan,Detroit",Men's Athletic Footwear,$37.00 ,174,51%,Online
Sports Direct _1128299,15-09-2021,"Midwest,Michigan,Detroit",Women's Street Footwear,$34.00 ,145,42%,Online
Sports Direct _1128299,15-09-2021,"Midwest,Michigan,Detroit",Women's Athletic Footwear,$34.00 ,119,45%,Online
Sports Direct _1128299,15-09-2021,"Midwest,Michigan,Detroit",Men's Apparel,$41.00 ,128,50%,Online
Sports Direct _1128299,15-09-2021,"Midwest,Michigan,Detroit",Women's Apparel,$48.00 ,173,65%,Online
Sports Direct _1128299,17-10-2021,"Midwest,Michigan,Detroit",Men's Street Footwear,$49.00 ,225,61%,Online
Sports Direct _1128299,17-10-2021,"Midwest,Michigan,Detroit",Men's Athletic Footwear,$37.00 ,167,51%,Online
Sports Direct _1128299,17-10-2021,"Midwest,Michigan,Detroit",Women's Street Footwear,$37.00 ,123,45%,Online
Sports Direct _1128299,17-10-2021,"Midwest,Michigan,Detroit",Women's Athletic Footwear,$38.00 ,116,50%,Online
Sports Direct _1128299,17-10-2021,"Midwest,Michigan,Detroit",Men's Apparel,$48.00 ,112,55%,Online
Sports Direct _1128299,17-10-2021,"Midwest,Michigan,Detroit",Women's Apparel,$52.00 ,137,70%,Online
Sports Direct _1128299,16-11-2021,"Midwest,Michigan,Detroit",Men's Street Footwear,$49.00 ,196,63%,Online
Sports Direct _1128299,16-11-2021,"Midwest,Michigan,Detroit",Men's Athletic Footwear,$42.00 ,145,55%,Online
Sports Direct _1128299,16-11-2021,"Midwest,Michigan,Detroit",Women's Street Footwear,$43.00 ,120,45%,Online
Sports Direct _1128299,16-11-2021,"Midwest,Michigan,Detroit",Women's Athletic Footwear,$41.00 ,138,49%,Online
Sports Direct _1128299,16-11-2021,"Midwest,Michigan,Detroit",Men's Apparel,$59.00 ,126,55%,Online
Sports Direct _1128299,16-11-2021,"Midwest,Michigan,Detroit",Women's Apparel,$59.00 ,169,69%,Online
Sports Direct _1128299,15-12-2021,"Midwest,Michigan,Detroit",Men's Street Footwear,$55.00 ,255,61%,Online
Sports Direct _1128299,15-12-2021,"Midwest,Michigan,Detroit",Men's Athletic Footwear,$46.00 ,176,53%,Online
Foot Locker _1185732,15-12-2021,"Midwest,Michigan,Detroit",Women's Street Footwear,$48.00 ,168,45%,Online
Foot Locker _1185732,15-12-2021,"Midwest,Michigan,Detroit",Women's Athletic Footwear,$48.00 ,138,48%,Online
Foot Locker _1185732,15-12-2021,"Midwest,Michigan,Detroit",Men's Apparel,$55.00 ,143,52%,Online
Foot Locker _1185732,15-12-2021,"Midwest,Michigan,Detroit",Women's Apparel,$59.00 ,163,65%,Online
Foot Locker _1185732,18-01-2021,"Midwest,Michigan,Detroit",Men's Street Footwear,$27.00 ,156,50%,Online
Foot Locker _1185732,18-01-2021,"Midwest,Michigan,Detroit",Men's Athletic Footwear,$29.00 ,123,47%,Online
Foot Locker _1185732,18-01-2021,"Midwest,Michigan,Detroit",Women's Street Footwear,$19.00 ,123,45%,Online
Foot Locker _1185732,18-01-2021,"Midwest,Michigan,Detroit",Women's Athletic Footwear,$24.00 ,77,52%,Online
Foot Locker _1185732,18-01-2021,"Midwest,Michigan,Detroit",Men's Apparel,$39.00 ,98,49%,Online
Foot Locker _1185732,18-01-2021,"Midwest,Michigan,Detroit",Women's Apparel,$29.00 ,123,63%,Online
Foot Locker _1185732,18-02-2021,"Midwest,Michigan,Detroit",Men's Street Footwear,$29.00 ,182,53%,Online
Foot Locker _1185732,18-02-2021,"Midwest,Michigan,Detroit",Men's Athletic Footwear,$28.00 ,94,49%,Online
Foot Locker _1185732,18-02-2021,"Midwest,Michigan,Detroit",Women's Street Footwear,$19.00 ,113,45%,Online
Foot Locker _1185732,18-02-2021,"Midwest,Missouri,St. Louis",Women's Athletic Footwear,$24.00 ,70,52%,Online
Foot Locker _1185732,18-02-2021,"Midwest,Missouri,St. Louis",Men's Apparel,$38.00 ,88,45%,Online
Foot Locker _1185732,18-02-2021,"Midwest,Missouri,St. Louis",Women's Apparel,$28.00 ,120,63%,Online
Foot Locker _1185732,17-03-2021,"Midwest,Missouri,St. Louis",Men's Street Footwear,$34.00 ,186,51%,Online
Foot Locker _1185732,17-03-2021,"Midwest,Missouri,St. Louis",Men's Athletic Footwear,$34.00 ,87,45%,Online
Foot Locker _1185732,17-03-2021,"Midwest,Missouri,St. Louis",Women's Street Footwear,$23.00 ,95,46%,Online
Foot Locker _1185732,17-03-2021,"Midwest,Missouri,St. Louis",Women's Athletic Footwear,$28.00 ,54,51%,Online
Foot Locker _1185732,17-03-2021,"Midwest,Missouri,St. Louis",Men's Apparel,$41.00 ,75,49%,Online
Foot Locker _1185732,17-03-2021,"Midwest,Missouri,St. Louis",Women's Apparel,$34.00 ,102,65%,Online
Foot Locker _1185732,18-04-2021,"Midwest,Missouri,St. Louis",Men's Street Footwear,$33.00 ,144,52%,Online
Foot Locker _1185732,18-04-2021,"Midwest,Missouri,St. Louis",Men's Athletic Footwear,$27.00 ,72,49%,Online
Foot Locker _1185732,18-04-2021,"Midwest,Missouri,St. Louis",Women's Street Footwear,$18.00 ,83,49%,Online
Foot Locker _1185732,18-04-2021,"Midwest,Missouri,St. Louis",Women's Athletic Footwear,$23.00 ,52,52%,Online
Foot Locker _1185732,18-04-2021,"Midwest,Missouri,St. Louis",Men's Apparel,$36.00 ,65,45%,Online
Foot Locker _1185732,18-04-2021,"Midwest,Missouri,St. Louis",Women's Apparel,$28.00 ,105,61%,Online
Foot Locker _1185732,19-05-2021,"Midwest,Missouri,St. Louis",Men's Street Footwear,$39.00 ,180,51%,Online
Foot Locker _1185732,19-05-2021,"Midwest,Missouri,St. Louis",Men's Athletic Footwear,$34.00 ,88,47%,Online
Foot Locker _1185732,19-05-2021,"Midwest,Missouri,St. Louis",Women's Street Footwear,$29.00 ,87,46%,Online
Foot Locker _1185732,19-05-2021,"Midwest,Missouri,St. Louis",Women's Athletic Footwear,$29.00 ,65,55%,Online
Foot Locker _1185732,19-05-2021,"Midwest,Missouri,St. Louis",Men's Apparel,$44.00 ,70,48%,Online
Foot Locker _1185732,19-05-2021,"Midwest,Missouri,St. Louis",Women's Apparel,$45.00 ,105,60%,Online
Foot Locker _1185732,18-06-2021,"Midwest,Missouri,St. Louis",Men's Street Footwear,$32.00 ,168,54%,Online
Foot Locker _1185732,18-06-2021,"Midwest,Missouri,St. Louis",Men's Athletic Footwear,$27.00 ,91,46%,Online
Foot Locker _1185732,18-06-2021,"Midwest,Missouri,St. Louis",Women's Street Footwear,$23.00 ,113,49%,Online
Foot Locker _1185732,18-06-2021,"Midwest,Missouri,St. Louis",Women's Athletic Footwear,$23.00 ,91,50%,Online
Foot Locker _1185732,18-06-2021,"Midwest,Missouri,St. Louis",Men's Apparel,$38.00 ,102,45%,Online
Foot Locker _1185732,18-06-2021,"Midwest,Missouri,St. Louis",Women's Apparel,$42.00 ,142,65%,Online
Foot Locker _1185732,17-07-2021,"Midwest,Missouri,St. Louis",Men's Street Footwear,$36.00 ,203,55%,Online
Foot Locker _1185732,17-07-2021,"Midwest,Missouri,St. Louis",Men's Athletic Footwear,$33.00 ,130,47%,Online
Foot Locker _1185732,17-07-2021,"Midwest,Missouri,St. Louis",Women's Street Footwear,$29.00 ,128,46%,Online
Foot Locker _1185732,17-07-2021,"Midwest,Missouri,St. Louis",Women's Athletic Footwear,$29.00 ,101,53%,Online
Foot Locker _1185732,17-07-2021,"Midwest,Missouri,St. Louis",Men's Apparel,$37.00 ,94,49%,Online
Foot Locker _1185732,17-07-2021,"Midwest,Missouri,St. Louis",Women's Apparel,$41.00 ,160,61%,Online
Foot Locker _1185732,18-08-2021,"Midwest,Missouri,St. Louis",Men's Street Footwear,$38.00 ,203,50%,Online
Foot Locker _1185732,18-08-2021,"Midwest,Missouri,St. Louis",Men's Athletic Footwear,$38.00 ,143,46%,Online
Foot Locker _1185732,18-08-2021,"Midwest,Missouri,St. Louis",Women's Street Footwear,$32.00 ,120,46%,Online
Foot Locker _1185732,18-08-2021,"Midwest,Missouri,St. Louis",Women's Athletic Footwear,$24.00 ,91,55%,Online
Foot Locker _1185732,18-08-2021,"Midwest,Missouri,St. Louis",Men's Apparel,$34.00 ,81,47%,Online
Foot Locker _1185732,18-08-2021,"Midwest,Missouri,St. Louis",Women's Apparel,$36.00 ,128,65%,Online
Foot Locker _1185732,19-09-2021,"Midwest,Missouri,St. Louis",Men's Street Footwear,$32.00 ,174,50%,Online
Foot Locker _1185732,19-09-2021,"Midwest,Missouri,St. Louis",Men's Athletic Footwear,$28.00 ,100,47%,Online
Foot Locker _1185732,19-09-2021,"Midwest,Missouri,St. Louis",Women's Street Footwear,$14.00 ,75,49%,Online
Foot Locker _1185732,19-09-2021,"Midwest,Missouri,St. Louis",Women's Athletic Footwear,$14.00 ,83,53%,Online
Foot Locker _1185732,19-09-2021,"Midwest,Missouri,St. Louis",Men's Apparel,$23.00 ,77,47%,Online
Foot Locker _1185732,19-09-2021,"Midwest,Missouri,St. Louis",Women's Apparel,$28.00 ,95,64%,Online
Foot Locker _1185732,18-10-2021,"Midwest,Missouri,St. Louis",Men's Street Footwear,$34.00 ,131,51%,Online
Foot Locker _1185732,18-10-2021,"Midwest,Missouri,St. Louis",Men's Athletic Footwear,$24.00 ,91,50%,Online
Foot Locker _1185732,18-10-2021,"Midwest,Missouri,St. Louis",Women's Street Footwear,$23.00 ,73,48%,Online
Foot Locker _1185732,18-10-2021,"Midwest,Missouri,St. Louis",Women's Athletic Footwear,$23.00 ,59,50%,Online
Foot Locker _1185732,18-10-2021,"Midwest,Missouri,St. Louis",Men's Apparel,$32.00 ,68,47%,Online
Foot Locker _1185732,18-10-2021,"Midwest,Missouri,St. Louis",Women's Apparel,$38.00 ,88,64%,Online
Foot Locker _1185732,18-11-2021,"Midwest,Missouri,St. Louis",Men's Street Footwear,$34.00 ,150,51%,Online
Foot Locker _1185732,18-11-2021,"Midwest,Missouri,St. Louis",Men's Athletic Footwear,$23.00 ,88,45%,Online
Foot Locker _1185732,18-11-2021,"Midwest,Missouri,St. Louis",Women's Street Footwear,$23.00 ,80,49%,Online
Foot Locker _1185732,18-11-2021,"Midwest,Missouri,St. Louis",Women's Athletic Footwear,$23.00 ,88,52%,Online
Foot Locker _1185732,18-11-2021,"Midwest,Missouri,St. Louis",Men's Apparel,$43.00 ,81,48%,Online
Foot Locker _1185732,18-11-2021,"Midwest,Missouri,St. Louis",Women's Apparel,$48.00 ,108,63%,Online
Foot Locker _1185732,17-12-2021,"Midwest,Missouri,St. Louis",Men's Street Footwear,$41.00 ,163,52%,Online
Foot Locker _1185732,17-12-2021,"Midwest,Missouri,St. Louis",Men's Athletic Footwear,$32.00 ,113,48%,Online
West Gear _1189833,17-12-2021,"Midwest,Missouri,St. Louis",Women's Street Footwear,$32.00 ,120,47%,Online
West Gear _1189833,17-12-2021,"Midwest,Missouri,St. Louis",Women's Athletic Footwear,$34.00 ,88,52%,Online
West Gear _1189833,17-12-2021,"Midwest,Missouri,St. Louis",Men's Apparel,$42.00 ,88,50%,Online
West Gear _1189833,17-12-2021,"Midwest,Missouri,St. Louis",Women's Apparel,$47.00 ,126,61%,Online
West Gear _1189833,11-01-2021,"Midwest,Missouri,St. Louis",Men's Street Footwear,$23.00 ,196,55%,Online
West Gear _1189833,11-01-2021,"Midwest,Missouri,St. Louis",Men's Athletic Footwear,$23.00 ,133,47%,Online
West Gear _1189833,11-01-2021,"Midwest,Missouri,St. Louis",Women's Street Footwear,$14.00 ,143,47%,Online
West Gear _1189833,11-01-2021,"Midwest,Missouri,St. Louis",Women's Athletic Footwear,$18.00 ,88,52%,Online
West Gear _1189833,11-01-2021,"Midwest,Missouri,St. Louis",Men's Apparel,$33.00 ,98,47%,Online
West Gear _1189833,11-01-2021,"Midwest,Missouri,St. Louis",Women's Apparel,$24.00 ,138,64%,Online
West Gear _1189833,11-02-2021,"Midwest,Missouri,St. Louis",Men's Street Footwear,$25.00 ,218,53%,Online
West Gear _1189833,11-02-2021,"Midwest,Missouri,St. Louis",Men's Athletic Footwear,$24.00 ,101,47%,Online
West Gear _1189833,11-02-2021,"Midwest,Missouri,St. Louis",Women's Street Footwear,$14.00 ,115,45%,Online
West Gear _1189833,11-02-2021,"West,Utah,Salt Lake City",Women's Athletic Footwear,$19.00 ,87,50%,Online
West Gear _1189833,11-02-2021,"West,Utah,Salt Lake City",Men's Apparel,$32.00 ,101,45%,Online
West Gear _1189833,11-02-2021,"West,Utah,Salt Lake City",Women's Apparel,$24.00 ,131,62%,Online
West Gear _1189833,10-03-2021,"West,Utah,Salt Lake City",Men's Street Footwear,$29.00 ,168,52%,Online
West Gear _1189833,10-03-2021,"West,Utah,Salt Lake City",Men's Athletic Footwear,$28.00 ,102,50%,Online
West Gear _1189833,10-03-2021,"West,Utah,Salt Lake City",Women's Street Footwear,$18.00 ,112,50%,Online
West Gear _1189833,10-03-2021,"West,Utah,Salt Lake City",Women's Athletic Footwear,$23.00 ,73,53%,Online
West Gear _1189833,10-03-2021,"West,Utah,Salt Lake City",Men's Apparel,$38.00 ,75,50%,Online
West Gear _1189833,10-03-2021,"West,Utah,Salt Lake City",Women's Apparel,$29.00 ,100,64%,Online
West Gear _1189833,11-04-2021,"West,Utah,Salt Lake City",Men's Street Footwear,$27.00 ,181,50%,Online
West Gear _1189833,11-04-2021,"West,Utah,Salt Lake City",Men's Athletic Footwear,$25.00 ,94,45%,Online
West Gear _1189833,11-04-2021,"West,Utah,Salt Lake City",Women's Street Footwear,$14.00 ,98,46%,Online
West Gear _1189833,11-04-2021,"West,Utah,Salt Lake City",Women's Athletic Footwear,$18.00 ,70,53%,Online
West Gear _1189833,11-04-2021,"West,Utah,Salt Lake City",Men's Apparel,$33.00 ,74,46%,Online
West Gear _1189833,11-04-2021,"West,Utah,Salt Lake City",Women's Apparel,$24.00 ,112,60%,Online
West Gear _1189833,12-05-2021,"West,Utah,Salt Lake City",Men's Street Footwear,$32.00 ,174,51%,Online
West Gear _1189833,12-05-2021,"West,Utah,Salt Lake City",Men's Athletic Footwear,$29.00 ,101,49%,Online
West Gear _1189833,12-05-2021,"West,Utah,Salt Lake City",Women's Street Footwear,$25.00 ,98,50%,Online
West Gear _1189833,12-05-2021,"West,Utah,Salt Lake City",Women's Athletic Footwear,$23.00 ,72,55%,Online
West Gear _1189833,12-05-2021,"West,Utah,Salt Lake City",Men's Apparel,$39.00 ,75,50%,Online
West Gear _1189833,12-05-2021,"West,Utah,Salt Lake City",Women's Apparel,$44.00 ,120,65%,Online
West Gear _1189833,11-06-2021,"West,Utah,Salt Lake City",Men's Street Footwear,$28.00 ,182,51%,Online
West Gear _1189833,11-06-2021,"West,Utah,Salt Lake City",Men's Athletic Footwear,$24.00 ,112,49%,Online
West Gear _1189833,11-06-2021,"West,Utah,Salt Lake City",Women's Street Footwear,$19.00 ,115,49%,Online
West Gear _1189833,11-06-2021,"West,Utah,Salt Lake City",Women's Athletic Footwear,$19.00 ,108,51%,Online
West Gear _1189833,11-06-2021,"West,Utah,Salt Lake City",Men's Apparel,$34.00 ,108,45%,Online
West Gear _1189833,11-06-2021,"West,Utah,Salt Lake City",Women's Apparel,$38.00 ,150,60%,Online
West Gear _1189833,10-07-2021,"West,Utah,Salt Lake City",Men's Street Footwear,$34.00 ,224,52%,Online
West Gear _1189833,10-07-2021,"West,Utah,Salt Lake City",Men's Athletic Footwear,$29.00 ,160,48%,Online
West Gear _1189833,10-07-2021,"West,Utah,Salt Lake City",Women's Street Footwear,$24.00 ,138,48%,Online
West Gear _1189833,10-07-2021,"West,Utah,Salt Lake City",Women's Athletic Footwear,$23.00 ,115,50%,Online
West Gear _1189833,10-07-2021,"West,Utah,Salt Lake City",Men's Apparel,$32.00 ,128,46%,Online
West Gear _1189833,10-07-2021,"West,Utah,Salt Lake City",Women's Apparel,$38.00 ,150,65%,Online
West Gear _1189833,11-08-2021,"West,Utah,Salt Lake City",Men's Street Footwear,$33.00 ,203,50%,Online
West Gear _1189833,11-08-2021,"West,Utah,Salt Lake City",Men's Athletic Footwear,$34.00 ,131,47%,Online
West Gear _1189833,11-08-2021,"West,Utah,Salt Lake City",Women's Street Footwear,$29.00 ,113,49%,Online
West Gear _1189833,11-08-2021,"West,Utah,Salt Lake City",Women's Athletic Footwear,$19.00 ,101,53%,Online
West Gear _1189833,11-08-2021,"West,Utah,Salt Lake City",Men's Apparel,$29.00 ,105,46%,Online
West Gear _1189833,11-08-2021,"West,Utah,Salt Lake City",Women's Apparel,$32.00 ,152,60%,Online
West Gear _1189833,12-09-2021,"West,Utah,Salt Lake City",Men's Street Footwear,$29.00 ,169,52%,Online
West Gear _1189833,12-09-2021,"West,Utah,Salt Lake City",Men's Athletic Footwear,$23.00 ,122,45%,Online
West Gear _1189833,12-09-2021,"West,Utah,Salt Lake City",Women's Street Footwear,$9.00 ,91,50%,Online
West Gear _1189833,12-09-2021,"West,Utah,Salt Lake City",Women's Athletic Footwear,$10.00 ,88,51%,Online
West Gear _1189833,12-09-2021,"West,Utah,Salt Lake City",Men's Apparel,$19.00 ,88,50%,Online
West Gear _1189833,12-09-2021,"West,Utah,Salt Lake City",Women's Apparel,$24.00 ,120,64%,Online
West Gear _1189833,11-10-2021,"West,Utah,Salt Lake City",Men's Street Footwear,$28.00 ,173,51%,Online
West Gear _1189833,11-10-2021,"West,Utah,Salt Lake City",Men's Athletic Footwear,$19.00 ,100,50%,Online
West Gear _1189833,11-10-2021,"West,Utah,Salt Lake City",Women's Street Footwear,$19.00 ,87,49%,Online
West Gear _1189833,11-10-2021,"West,Utah,Salt Lake City",Women's Athletic Footwear,$19.00 ,72,55%,Online
West Gear _1189833,11-10-2021,"West,Utah,Salt Lake City",Men's Apparel,$29.00 ,83,50%,Online
West Gear _1189833,11-10-2021,"West,Utah,Salt Lake City",Women's Apparel,$32.00 ,104,62%,Online
West Gear _1189833,11-11-2021,"West,Utah,Salt Lake City",Men's Street Footwear,$29.00 ,149,50%,Online
West Gear _1189833,11-11-2021,"West,Utah,Salt Lake City",Men's Athletic Footwear,$20.00 ,108,46%,Online
West Gear _1189833,11-11-2021,"West,Utah,Salt Lake City",Women's Street Footwear,$19.00 ,93,48%,Online
West Gear _1189833,11-11-2021,"West,Utah,Salt Lake City",Women's Athletic Footwear,$19.00 ,113,51%,Online
West Gear _1189833,11-11-2021,"West,Utah,Salt Lake City",Men's Apparel,$39.00 ,91,49%,Online
West Gear _1189833,11-11-2021,"West,Utah,Salt Lake City",Women's Apparel,$43.00 ,113,65%,Online
West Gear _1189833,10-12-2021,"West,Utah,Salt Lake City",Men's Street Footwear,$39.00 ,203,55%,Online
West Gear _1189833,10-12-2021,"West,Utah,Salt Lake City",Men's Athletic Footwear,$28.00 ,145,49%,Online
West Gear _1189833,10-12-2021,"West,Utah,Salt Lake City",Women's Street Footwear,$29.00 ,113,47%,Online
West Gear _1189833,10-12-2021,"West,Utah,Salt Lake City",Women's Athletic Footwear,$27.00 ,112,51%,Online
West Gear _1189833,10-12-2021,"West,Utah,Salt Lake City",Men's Apparel,$38.00 ,112,50%,Online
West Gear _1189833,10-12-2021,"West,Utah,Salt Lake City",Women's Apparel,$42.00 ,125,61%,Online
West Gear _1189833,24-01-2021,"West,Utah,Salt Lake City",Men's Street Footwear,$27.00 ,98,48%,Online
West Gear _1189833,24-01-2021,"West,Utah,Salt Lake City",Men's Athletic Footwear,$39.00 ,105,49%,Online
West Gear _1189833,24-01-2021,"West,Utah,Salt Lake City",Women's Street Footwear,$39.00 ,105,48%,Online
West Gear _1189833,24-01-2021,"West,Utah,Salt Lake City",Women's Athletic Footwear,$39.00 ,58,46%,Online
West Gear _1189833,24-01-2021,"West,Utah,Salt Lake City",Men's Apparel,$42.00 ,44,55%,Online
West Gear _1189833,24-01-2021,"West,Utah,Salt Lake City",Women's Apparel,$39.00 ,108,43%,Online
West Gear _1189833,24-02-2021,"West,Utah,Salt Lake City",Men's Street Footwear,$29.00 ,117,45%,Online
West Gear _1189833,24-02-2021,"West,Utah,Salt Lake City",Men's Athletic Footwear,$39.00 ,91,48%,Online
West Gear _1189833,24-02-2021,"West,Utah,Salt Lake City",Women's Street Footwear,$36.00 ,88,45%,Online
West Gear _1189833,24-02-2021,"West,Oregon,Portland",Women's Athletic Footwear,$39.00 ,58,48%,Online
West Gear _1189833,24-02-2021,"West,Oregon,Portland",Men's Apparel,$42.00 ,38,52%,Online
West Gear _1189833,24-02-2021,"West,Oregon,Portland",Women's Apparel,$37.00 ,85,40%,Online
West Gear _1189833,23-03-2021,"West,Oregon,Portland",Men's Street Footwear,$38.00 ,128,49%,Online
West Gear _1189833,23-03-2021,"West,Oregon,Portland",Men's Athletic Footwear,$45.00 ,85,48%,Online
West Gear _1189833,23-03-2021,"West,Oregon,Portland",Women's Street Footwear,$54.00 ,88,45%,Online
West Gear _1189833,23-03-2021,"West,Oregon,Portland",Women's Athletic Footwear,$49.00 ,65,48%,Online
West Gear _1189833,23-03-2021,"West,Oregon,Portland",Men's Apparel,$54.00 ,26,53%,Online
West Gear _1189833,23-03-2021,"West,Oregon,Portland",Women's Apparel,$49.00 ,87,42%,Online
West Gear _1189833,24-04-2021,"West,Oregon,Portland",Men's Street Footwear,$51.00 ,124,46%,Online
West Gear _1189833,24-04-2021,"West,Oregon,Portland",Men's Athletic Footwear,$54.00 ,83,49%,Online
West Gear _1189833,24-04-2021,"West,Oregon,Portland",Women's Street Footwear,$55.00 ,85,48%,Online
West Gear _1189833,24-04-2021,"West,Oregon,Portland",Women's Athletic Footwear,$41.00 ,63,50%,Online
West Gear _1189833,24-04-2021,"West,Oregon,Portland",Men's Apparel,$48.00 ,36,50%,Online
West Gear _1189833,24-04-2021,"West,Oregon,Portland",Women's Apparel,$59.00 ,84,45%,Online
West Gear _1189833,25-05-2021,"West,Oregon,Portland",Men's Street Footwear,$48.00 ,145,45%,Online
West Gear _1189833,25-05-2021,"West,Oregon,Portland",Men's Athletic Footwear,$50.00 ,105,46%,Online
West Gear _1189833,25-05-2021,"West,Oregon,Portland",Women's Street Footwear,$50.00 ,95,50%,Online
West Gear _1189833,25-05-2021,"West,Oregon,Portland",Women's Athletic Footwear,$49.00 ,83,48%,Online
West Gear _1189833,25-05-2021,"West,Oregon,Portland",Men's Apparel,$41.00 ,44,55%,Online
West Gear _1189833,25-05-2021,"West,Oregon,Portland",Women's Apparel,$54.00 ,158,45%,Online
West Gear _1189833,24-06-2021,"West,Oregon,Portland",Men's Street Footwear,$51.00 ,225,49%,Online
West Gear _1189833,24-06-2021,"West,Oregon,Portland",Men's Athletic Footwear,$62.00 ,169,49%,Online
West Gear _1189833,24-06-2021,"West,Oregon,Portland",Women's Street Footwear,$78.00 ,189,46%,Online
